employee_id,department,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met_more_than_80,avg_training_score,age_no,previous_year_rating_no,length_of_service_no,avg_training_score_no
21266,Sales & Marketing,Bachelors,m,other,1,40,3.0,7,0,47,40.0,3.0,7.0,47
44957,Technology,Bachelors,m,other,2,33,3.0,10,1,81,33.0,3.0,10.0,81
34600,Sales & Marketing,Bachelors,f,other,1,33,5.0,4,1,50,33.0,5.0,4.0,50
4630,Technology,Bachelors,m,sourcing,1,26,3.0,5,0,76,26.0,3.0,5.0,76
59475,Technology,Masters & above,f,other,1,51,3.0,7,0,81,51.0,3.0,7.0,81
63355,Technology,Bachelors,m,other,1,28,4.0,5,0,83,28.0,4.0,5.0,83
66008,Operations,Masters & above,f,sourcing,1,41,5.0,12,0,73,41.0,5.0,12.0,73
53781,Technology,Below Secondary,m,other,2,25,3.0,3,1,77,25.0,3.0,3.0,77
28402,Sales & Marketing,Bachelors,m,sourcing,1,29,3.0,7,0,46,29.0,3.0,7.0,46
24305,Sales & Marketing,Masters & above,m,other,1,34,4.0,9,0,49,34.0,4.0,9.0,49
40856,Procurement,Bachelors,m,other,1,38,1.0,7,1,72,38.0,1.0,7.0,72
12854,Sales & Marketing,Masters & above,m,other,1,38,5.0,4,1,50,38.0,5.0,4.0,50
63042,Sales & Marketing,Bachelors,m,other,1,20,2.0,2,1,51,20.0,2.0,2.0,51
20656,Operations,Bachelors,m,sourcing,1,36,3.0,5,1,63,36.0,3.0,5.0,63
6656,Finance,Bachelors,f,other,1,27,5.0,2,1,60,27.0,5.0,2.0,60
46764,Operations,Masters & above,m,other,1,34,5.0,9,0,59,34.0,5.0,9.0,59
62745,Sales & Marketing,Bachelors,f,sourcing,1,52,1.0,25,0,48,52.0,1.0,,48
14210,Procurement,Bachelors,f,sourcing,1,44,3.0,4,0,70,44.0,3.0,4.0,70
1801,Sales & Marketing,Bachelors,m,sourcing,1,41,3.0,11,0,50,41.0,3.0,11.0,50
21515,Operations,Bachelors,f,other,1,30,4.0,5,1,58,30.0,4.0,5.0,58
35736,Procurement,Masters & above,m,sourcing,1,35,3.0,8,0,66,35.0,3.0,8.0,66
24420,Operations,Bachelors,f,other,1,37,5.0,7,1,55,37.0,5.0,7.0,55
31226,Operations,Masters & above,m,sourcing,1,41,2.0,2,1,54,41.0,2.0,2.0,54
61206,R&D,Masters & above,m,other,2,36,5.0,2,1,85,36.0,5.0,2.0,85
22089,Operations,Bachelors,m,other,1,33,3.0,5,1,55,33.0,3.0,5.0,55
50044,Analytics,Masters & above,m,other,2,42,5.0,5,0,88,42.0,5.0,5.0,88
12674,Operations,Bachelors,m,other,2,40,5.0,9,0,60,40.0,5.0,9.0,60
75530,Sales & Marketing,Bachelors,m,other,1,34,1.0,7,0,51,34.0,1.0,7.0,51
65749,Operations,Bachelors,m,other,1,36,5.0,8,1,93,36.0,5.0,8.0,93
1518,Procurement,Bachelors,m,other,1,36,3.0,3,1,70,36.0,3.0,3.0,70
61848,Operations,Masters & above,m,other,1,45,4.0,7,0,58,45.0,4.0,7.0,58
37589,Sales & Marketing,Bachelors,m,sourcing,1,39,1.0,9,0,51,39.0,1.0,9.0,51
31477,Analytics,Bachelors,m,sourcing,1,33,3.0,8,0,83,33.0,3.0,8.0,83
73414,Analytics,Bachelors,m,other,1,59,3.0,28,0,83,,3.0,,83
63362,Technology,Bachelors,m,other,1,31,5.0,4,1,83,31.0,5.0,4.0,83
57664,Legal,Bachelors,m,sourcing,1,33,1.0,7,0,59,33.0,1.0,7.0,59
10414,Operations,Bachelors,f,sourcing,3,33,4.0,5,0,59,33.0,4.0,5.0,59
60908,HR,Bachelors,m,other,2,30,4.0,4,0,49,30.0,4.0,4.0,49
27157,Sales & Marketing,Bachelors,m,other,2,29,1.0,2,0,52,29.0,1.0,2.0,52
60304,HR,Bachelors,f,sourcing,1,28,4.0,3,0,50,28.0,4.0,3.0,50
27826,Technology,Masters & above,m,sourcing,2,42,5.0,15,0,75,42.0,5.0,15.0,75
18271,Sales & Marketing,Bachelors,m,other,1,35,4.0,2,0,51,35.0,4.0,2.0,51
35057,Technology,Bachelors,m,other,1,30,1.0,2,0,80,30.0,1.0,2.0,80
18251,Procurement,Bachelors,f,other,1,34,2.0,7,0,73,34.0,2.0,7.0,73
12222,HR,Bachelors,m,other,1,31,3.0,8,0,50,31.0,3.0,8.0,50
27338,HR,Bachelors,m,other,1,29,3.0,6,1,50,29.0,3.0,6.0,50
19174,Sales & Marketing,Bachelors,m,other,1,29,5.0,3,0,49,29.0,5.0,3.0,49
19960,Sales & Marketing,Masters & above,m,other,1,37,3.0,3,1,50,37.0,3.0,3.0,50
54954,HR,Bachelors,m,other,1,31,5.0,5,0,52,31.0,5.0,5.0,52
67487,Operations,Bachelors,f,sourcing,1,30,3.0,6,0,57,30.0,3.0,6.0,57
37398,Sales & Marketing,Bachelors,m,other,1,49,3.0,3,0,48,49.0,3.0,3.0,48
34432,Analytics,Bachelors,m,other,1,32,4.0,4,0,80,32.0,4.0,4.0,80
3000,Operations,Bachelors,f,sourcing,1,38,5.0,11,0,63,38.0,5.0,11.0,63
1980,Sales & Marketing,Bachelors,m,other,2,31,3.0,6,0,52,31.0,3.0,6.0,52
74466,Sales & Marketing,Bachelors,m,sourcing,1,28,3.0,3,0,49,28.0,3.0,3.0,49
51374,Operations,Masters & above,m,referred,1,46,5.0,12,0,58,46.0,5.0,12.0,58
54913,Analytics,Bachelors,m,other,1,31,5.0,3,1,88,31.0,5.0,3.0,88
61425,Sales & Marketing,Masters & above,f,sourcing,2,49,2.0,2,0,51,49.0,2.0,2.0,51
59697,Procurement,Bachelors,m,sourcing,1,50,3.0,16,0,69,50.0,3.0,,69
35260,HR,Masters & above,m,sourcing,1,39,4.0,8,0,46,39.0,4.0,8.0,46
75678,Analytics,Bachelors,m,other,3,40,5.0,10,0,86,40.0,5.0,10.0,86
77886,Technology,Masters & above,m,other,1,35,4.0,5,0,79,35.0,4.0,5.0,79
29178,HR,Bachelors,m,sourcing,1,34,2.0,5,0,49,34.0,2.0,5.0,49
51529,Technology,Bachelors,m,referred,1,28,4.0,4,0,79,28.0,4.0,4.0,79
31614,Sales & Marketing,Masters & above,m,sourcing,1,33,5.0,6,1,51,33.0,5.0,6.0,51
55337,Sales & Marketing,Bachelors,f,other,1,27,4.0,3,0,47,27.0,4.0,3.0,47
63856,Sales & Marketing,Bachelors,m,other,1,47,1.0,5,1,51,47.0,1.0,5.0,51
2117,Operations,Bachelors,f,sourcing,1,35,3.0,10,0,57,35.0,3.0,10.0,57
8808,Sales & Marketing,Masters & above,f,other,1,41,5.0,9,1,51,41.0,5.0,9.0,51
47804,Operations,Bachelors,m,other,2,27,4.0,5,1,55,27.0,4.0,5.0,55
40641,Operations,Masters & above,f,other,1,35,4.0,2,1,59,35.0,4.0,2.0,59
74380,Sales & Marketing,Bachelors,m,other,1,27,1.0,3,0,49,27.0,1.0,3.0,49
60629,Sales & Marketing,Masters & above,m,other,1,56,3.0,9,0,47,,3.0,9.0,47
34291,R&D,Bachelors,m,other,1,30,4.0,6,1,85,30.0,4.0,6.0,85
41801,Sales & Marketing,Bachelors,m,sourcing,1,41,5.0,11,1,52,41.0,5.0,11.0,52
24042,Operations,Bachelors,m,sourcing,2,36,3.0,7,1,55,36.0,3.0,7.0,55
23703,Finance,Bachelors,m,sourcing,1,27,4.0,4,1,57,27.0,4.0,4.0,57
7184,Finance,Bachelors,m,sourcing,1,38,3.0,4,1,62,38.0,3.0,4.0,62
57887,Technology,Bachelors,m,other,2,29,3.0,5,0,81,29.0,3.0,5.0,81
58082,Sales & Marketing,Bachelors,m,sourcing,1,59,5.0,7,0,47,,5.0,7.0,47
1368,Operations,Masters & above,m,sourcing,1,45,3.0,13,0,55,45.0,3.0,13.0,55
55677,Technology,Bachelors,f,other,1,26,4.0,2,0,82,26.0,4.0,2.0,82
46158,Sales & Marketing,Bachelors,m,sourcing,1,27,1.0,5,1,48,27.0,1.0,5.0,48
66419,Technology,Bachelors,m,other,1,30,2.0,5,0,76,30.0,2.0,5.0,76
37477,Sales & Marketing,Bachelors,m,other,1,35,5.0,10,0,45,35.0,5.0,10.0,45
5611,Sales & Marketing,Masters & above,m,other,1,44,2.0,13,0,46,44.0,2.0,13.0,46
7993,Sales & Marketing,Bachelors,m,other,1,26,5.0,2,0,49,26.0,5.0,2.0,49
60430,Technology,Masters & above,f,other,1,44,1.0,17,0,78,44.0,1.0,,78
8919,Sales & Marketing,Bachelors,m,other,1,42,3.0,6,0,44,42.0,3.0,6.0,44
13507,Operations,Bachelors,m,sourcing,1,30,5.0,8,1,60,30.0,5.0,8.0,60
12276,Procurement,Bachelors,m,sourcing,1,36,1.0,10,0,72,36.0,1.0,10.0,72
45648,R&D,Masters & above,m,other,2,32,3.0,2,0,85,32.0,3.0,2.0,85
53503,Sales & Marketing,Masters & above,f,other,1,38,3.0,11,0,55,38.0,3.0,11.0,55
38514,Sales & Marketing,Bachelors,f,other,2,30,1.0,2,1,55,30.0,1.0,2.0,55
57107,Technology,Bachelors,m,sourcing,1,34,4.0,7,1,81,34.0,4.0,7.0,81
67680,Procurement,Masters & above,m,sourcing,1,50,3.0,21,0,66,50.0,3.0,,66
74024,Operations,Bachelors,m,sourcing,1,41,5.0,5,1,58,41.0,5.0,5.0,58
43999,Technology,Bachelors,m,other,1,31,2.0,5,1,78,31.0,2.0,5.0,78
54941,Analytics,Bachelors,m,other,1,30,5.0,3,0,85,30.0,5.0,3.0,85
23758,Sales & Marketing,Bachelors,m,sourcing,1,26,3.0,2,1,49,26.0,3.0,2.0,49
26379,Finance,Masters & above,m,other,1,32,3.0,2,0,55,32.0,3.0,2.0,55
18911,Sales & Marketing,Masters & above,m,sourcing,1,52,5.0,2,0,62,52.0,5.0,2.0,62
27477,Operations,Bachelors,f,other,1,29,4.0,6,0,59,29.0,4.0,6.0,59
19019,R&D,Bachelors,m,other,1,26,3.0,2,1,78,26.0,3.0,2.0,78
24918,Sales & Marketing,Masters & above,f,sourcing,2,38,3.0,3,0,55,38.0,3.0,3.0,55
39898,Analytics,Bachelors,m,other,1,44,3.0,16,0,85,44.0,3.0,,85
55607,Operations,Bachelors,m,other,1,34,4.0,4,0,59,34.0,4.0,4.0,59
74314,Sales & Marketing,Bachelors,m,sourcing,2,35,1.0,4,0,51,35.0,1.0,4.0,51
53720,Legal,Bachelors,m,other,1,32,3.0,5,0,57,32.0,3.0,5.0,57
49437,Analytics,Bachelors,m,other,2,28,4.0,4,0,80,28.0,4.0,4.0,80
7052,Sales & Marketing,Masters & above,m,sourcing,1,41,5.0,4,0,49,41.0,5.0,4.0,49
71792,Technology,Bachelors,m,sourcing,1,30,4.0,5,0,86,30.0,4.0,5.0,86
17988,Procurement,Bachelors,m,other,2,33,3.0,4,0,66,33.0,3.0,4.0,66
70246,Sales & Marketing,Masters & above,m,sourcing,1,58,4.0,17,0,54,,4.0,,54
25432,Procurement,Masters & above,f,other,2,32,1.0,7,0,68,32.0,1.0,7.0,68
41222,Sales & Marketing,Bachelors,m,other,1,44,1.0,7,0,51,44.0,1.0,7.0,51
18697,HR,Bachelors,f,other,1,30,3.0,3,0,46,30.0,3.0,3.0,46
71371,Operations,Bachelors,m,other,1,51,3.0,5,1,56,51.0,3.0,5.0,56
16023,HR,Masters & above,m,other,1,37,3.0,3,0,51,37.0,3.0,3.0,51
18964,Technology,Masters & above,f,sourcing,1,34,3.0,5,0,82,34.0,3.0,5.0,82
33359,Operations,Bachelors,f,sourcing,1,35,5.0,3,0,70,35.0,5.0,3.0,70
76118,Sales & Marketing,Masters & above,m,sourcing,1,60,5.0,30,1,52,,5.0,,52
51625,Sales & Marketing,Bachelors,m,sourcing,1,29,1.0,2,0,51,29.0,1.0,2.0,51
32696,Finance,Bachelors,f,sourcing,1,26,1.0,3,0,61,26.0,1.0,3.0,61
3482,Operations,Bachelors,f,sourcing,1,23,4.0,1,0,62,23.0,4.0,1.0,62
16877,Operations,Bachelors,m,sourcing,1,30,3.0,5,1,63,30.0,3.0,5.0,63
40920,Sales & Marketing,Bachelors,m,other,2,39,5.0,5,1,54,39.0,5.0,5.0,54
19765,Sales & Marketing,Masters & above,f,sourcing,1,36,4.0,5,1,54,36.0,4.0,5.0,54
9412,R&D,Bachelors,f,other,1,33,3.0,3,0,86,33.0,3.0,3.0,86
69052,Technology,Bachelors,f,other,1,58,3.0,31,0,78,,3.0,,78
70557,Sales & Marketing,Bachelors,f,other,1,33,3.0,6,0,50,33.0,3.0,6.0,50
4015,Sales & Marketing,Bachelors,m,sourcing,1,34,5.0,5,1,51,34.0,5.0,5.0,51
67587,Sales & Marketing,Bachelors,m,other,1,29,5.0,5,0,60,29.0,5.0,5.0,60
48788,Technology,Masters & above,f,other,1,32,5.0,3,1,82,32.0,5.0,3.0,82
52171,Procurement,Masters & above,m,other,1,42,3.0,14,0,72,42.0,3.0,14.0,72
24814,Sales & Marketing,Bachelors,m,sourcing,1,27,4.0,5,0,53,27.0,4.0,5.0,53
40212,Sales & Marketing,Bachelors,m,sourcing,1,28,1.0,4,0,51,28.0,1.0,4.0,51
28614,Sales & Marketing,Bachelors,m,other,2,48,4.0,20,1,53,48.0,4.0,,53
27235,Operations,Masters & above,f,sourcing,1,38,3.0,9,1,60,38.0,3.0,9.0,60
56640,Technology,Bachelors,f,sourcing,1,29,3.0,6,1,82,29.0,3.0,6.0,82
43264,Procurement,Bachelors,m,sourcing,1,31,4.0,5,1,84,31.0,4.0,5.0,84
71494,Analytics,Bachelors,m,other,1,29,3.0,2,1,80,29.0,3.0,2.0,80
43575,Analytics,Masters & above,m,sourcing,2,33,4.0,7,0,81,33.0,4.0,7.0,81
15451,Technology,Bachelors,f,sourcing,1,26,4.0,3,1,80,26.0,4.0,3.0,80
29006,Sales & Marketing,Bachelors,f,sourcing,1,26,3.0,2,0,52,26.0,3.0,2.0,52
32489,Sales & Marketing,Masters & above,m,sourcing,1,38,2.0,3,0,48,38.0,2.0,3.0,48
2207,Procurement,Masters & above,m,sourcing,1,35,4.0,5,0,68,35.0,4.0,5.0,68
62030,Operations,Bachelors,f,other,1,36,4.0,8,0,59,36.0,4.0,8.0,59
63393,Operations,Bachelors,m,other,1,30,5.0,7,1,61,30.0,5.0,7.0,61
69087,Analytics,Masters & above,m,other,1,36,4.0,4,0,81,36.0,4.0,4.0,81
63049,HR,Below Secondary,m,other,1,24,5.0,2,0,54,24.0,5.0,2.0,54
73247,Sales & Marketing,Bachelors,f,sourcing,1,34,1.0,4,0,49,34.0,1.0,4.0,49
11466,Operations,Below Secondary,m,sourcing,1,22,5.0,2,1,62,22.0,5.0,2.0,62
10604,Operations,Bachelors,m,other,1,28,5.0,4,1,60,28.0,5.0,4.0,60
56583,Finance,Bachelors,m,other,1,34,3.0,7,0,63,34.0,3.0,7.0,63
11014,Finance,Bachelors,f,other,2,27,3.0,2,0,58,27.0,3.0,2.0,58
45415,Technology,Bachelors,f,sourcing,1,26,5.0,2,1,83,26.0,5.0,2.0,83
1274,Finance,Masters & above,m,sourcing,1,36,4.0,10,0,60,36.0,4.0,10.0,60
19425,Sales & Marketing,Bachelors,f,other,1,26,3.0,4,0,48,26.0,3.0,4.0,48
63489,Technology,Masters & above,m,other,2,34,3.0,8,0,80,34.0,3.0,8.0,80
26224,Sales & Marketing,Masters & above,f,sourcing,1,45,5.0,8,1,49,45.0,5.0,8.0,49
51297,Sales & Marketing,Masters & above,m,other,1,44,5.0,5,1,50,44.0,5.0,5.0,50
17644,R&D,Masters & above,m,other,2,35,4.0,6,0,87,35.0,4.0,6.0,87
73070,Sales & Marketing,Bachelors,m,sourcing,1,42,4.0,3,0,47,42.0,4.0,3.0,47
69812,Finance,Bachelors,f,sourcing,1,32,4.0,7,0,63,32.0,4.0,7.0,63
25180,Sales & Marketing,Bachelors,f,sourcing,1,30,1.0,4,0,46,30.0,1.0,4.0,46
66969,Sales & Marketing,Bachelors,f,sourcing,1,32,5.0,7,1,50,32.0,5.0,7.0,50
60910,Finance,Bachelors,f,sourcing,1,47,3.0,7,0,58,47.0,3.0,7.0,58
75810,HR,Masters & above,m,other,1,31,5.0,2,1,49,31.0,5.0,2.0,49
65477,Finance,Bachelors,m,other,1,33,5.0,6,1,61,33.0,5.0,6.0,61
55319,HR,Bachelors,m,other,1,27,5.0,6,1,51,27.0,5.0,6.0,51
66904,Operations,Masters & above,f,other,1,32,4.0,8,1,64,32.0,4.0,8.0,64
9101,Sales & Marketing,Bachelors,m,sourcing,2,36,1.0,8,0,50,36.0,1.0,8.0,50
28271,Operations,Masters & above,f,sourcing,1,35,3.0,7,0,59,35.0,3.0,7.0,59
63118,Technology,Bachelors,f,sourcing,1,32,3.0,5,0,82,32.0,3.0,5.0,82
42071,Finance,Bachelors,m,other,1,29,4.0,7,0,58,29.0,4.0,7.0,58
49337,Technology,Masters & above,m,other,1,39,1.0,4,0,80,39.0,1.0,4.0,80
54635,Technology,Bachelors,m,sourcing,1,35,3.0,7,0,78,35.0,3.0,7.0,78
8675,Operations,Bachelors,m,sourcing,1,45,4.0,4,1,73,45.0,4.0,4.0,73
18738,Technology,Bachelors,f,other,1,29,1.0,2,0,79,29.0,1.0,2.0,79
68616,Operations,Bachelors,m,sourcing,1,36,4.0,3,0,62,36.0,4.0,3.0,62
42872,Analytics,Bachelors,m,other,1,38,5.0,5,1,89,38.0,5.0,5.0,89
65241,Sales & Marketing,Bachelors,m,other,1,32,1.0,5,0,50,32.0,1.0,5.0,50
36020,Analytics,Bachelors,m,other,1,29,1.0,5,0,87,29.0,1.0,5.0,87
38457,Legal,Below Secondary,m,other,1,26,5.0,2,1,58,26.0,5.0,2.0,58
6632,Sales & Marketing,Bachelors,m,sourcing,1,23,5.0,2,0,49,23.0,5.0,2.0,49
26165,R&D,Masters & above,m,sourcing,1,39,5.0,4,1,81,39.0,5.0,4.0,81
50117,Operations,Bachelors,f,sourcing,1,27,3.0,2,1,60,27.0,3.0,2.0,60
44340,Operations,Bachelors,m,sourcing,2,33,3.0,9,1,63,33.0,3.0,9.0,63
52626,Technology,Masters & above,f,sourcing,2,33,4.0,3,0,84,33.0,4.0,3.0,84
68886,Sales & Marketing,Bachelors,m,other,1,37,3.0,5,0,50,37.0,3.0,5.0,50
9068,Sales & Marketing,Bachelors,m,other,1,42,4.0,11,0,52,42.0,4.0,11.0,52
33488,Operations,Bachelors,m,other,1,40,5.0,4,0,61,40.0,5.0,4.0,61
72633,Technology,Bachelors,f,sourcing,1,25,4.0,3,1,78,25.0,4.0,3.0,78
9382,Technology,Bachelors,m,sourcing,1,33,3.0,7,0,78,33.0,3.0,7.0,78
64254,Sales & Marketing,Masters & above,m,sourcing,2,35,1.0,8,0,46,35.0,1.0,8.0,46
1042,Sales & Marketing,Bachelors,m,other,1,31,3.0,6,0,52,31.0,3.0,6.0,52
42072,Operations,Masters & above,m,other,1,37,3.0,10,0,59,37.0,3.0,10.0,59
55545,Operations,Bachelors,m,other,1,32,4.0,6,0,61,32.0,4.0,6.0,61
35864,Procurement,Bachelors,m,sourcing,1,34,3.0,5,1,70,34.0,3.0,5.0,70
72305,Sales & Marketing,Bachelors,m,other,1,28,4.0,4,0,49,28.0,4.0,4.0,49
40151,Analytics,Bachelors,f,sourcing,1,28,4.0,5,1,87,28.0,4.0,5.0,87
17662,Sales & Marketing,Bachelors,m,other,1,30,5.0,2,1,51,30.0,5.0,2.0,51
41528,Operations,Bachelors,m,other,1,27,3.0,3,0,54,27.0,3.0,3.0,54
66694,Sales & Marketing,Bachelors,m,other,1,49,4.0,2,0,52,49.0,4.0,2.0,52
75184,Sales & Marketing,Masters & above,m,sourcing,1,33,4.0,2,0,60,33.0,4.0,2.0,60
37341,Sales & Marketing,Bachelors,m,other,1,33,1.0,5,0,49,33.0,1.0,5.0,49
5948,Sales & Marketing,Bachelors,f,sourcing,1,29,2.0,2,0,46,29.0,2.0,2.0,46
17168,Operations,Masters & above,m,other,1,47,5.0,4,1,63,47.0,5.0,4.0,63
37607,Sales & Marketing,Bachelors,m,other,2,29,4.0,5,1,44,29.0,4.0,5.0,44
8131,Operations,Masters & above,f,other,1,39,3.0,13,0,60,39.0,3.0,13.0,60
437,HR,Bachelors,f,other,1,33,3.0,7,0,65,33.0,3.0,7.0,65
49000,Procurement,Bachelors,m,other,1,41,3.0,11,0,65,41.0,3.0,11.0,65
51776,Technology,Bachelors,m,sourcing,1,30,4.0,5,1,83,30.0,4.0,5.0,83
73025,Sales & Marketing,Bachelors,m,sourcing,1,29,3.0,3,1,52,29.0,3.0,3.0,52
71326,R&D,Bachelors,m,other,1,36,2.0,4,1,84,36.0,2.0,4.0,84
76338,Sales & Marketing,Masters & above,m,other,1,28,4.0,4,0,46,28.0,4.0,4.0,46
37739,Sales & Marketing,Bachelors,m,other,1,33,4.0,8,1,52,33.0,4.0,8.0,52
17065,R&D,Bachelors,m,other,2,33,4.0,7,1,87,33.0,4.0,7.0,87
14824,Analytics,Bachelors,m,other,2,27,4.0,5,0,88,27.0,4.0,5.0,88
55145,Operations,Bachelors,m,sourcing,1,43,5.0,7,0,62,43.0,5.0,7.0,62
43159,Procurement,Masters & above,m,sourcing,1,45,3.0,11,0,70,45.0,3.0,11.0,70
60862,Sales & Marketing,Masters & above,m,other,1,36,4.0,3,0,51,36.0,4.0,3.0,51
48028,Legal,Bachelors,m,sourcing,1,35,5.0,2,0,57,35.0,5.0,2.0,57
22208,Sales & Marketing,Bachelors,m,other,1,29,2.0,5,0,50,29.0,2.0,5.0,50
76401,Analytics,Bachelors,m,other,2,31,3.0,4,0,87,31.0,3.0,4.0,87
9527,Sales & Marketing,Masters & above,m,other,1,44,5.0,13,1,52,44.0,5.0,13.0,52
77018,Sales & Marketing,Bachelors,m,sourcing,1,37,4.0,9,1,46,37.0,4.0,9.0,46
6492,Operations,Bachelors,f,other,1,41,5.0,9,1,61,41.0,5.0,9.0,61
71473,Analytics,Bachelors,m,other,1,42,5.0,4,1,85,42.0,5.0,4.0,85
7093,Sales & Marketing,Bachelors,m,other,2,27,3.0,4,0,54,27.0,3.0,4.0,54
63373,Sales & Marketing,Masters & above,f,sourcing,2,33,1.0,7,0,56,33.0,1.0,7.0,56
35825,Operations,Bachelors,m,sourcing,2,29,4.0,5,1,57,29.0,4.0,5.0,57
22130,Sales & Marketing,Bachelors,m,sourcing,1,56,5.0,17,0,47,,5.0,,47
13700,Sales & Marketing,Bachelors,f,other,1,28,1.0,3,1,53,28.0,1.0,3.0,53
62218,Technology,Bachelors,m,other,1,30,4.0,3,0,78,30.0,4.0,3.0,78
56585,Sales & Marketing,Bachelors,m,other,1,32,4.0,2,0,49,32.0,4.0,2.0,49
41603,Sales & Marketing,Masters & above,m,other,1,51,1.0,5,0,53,51.0,1.0,5.0,53
66498,Operations,Masters & above,m,other,1,52,3.0,17,0,59,52.0,3.0,,59
46552,Procurement,Masters & above,m,other,1,34,3.0,4,0,66,34.0,3.0,4.0,66
51750,Sales & Marketing,Masters & above,m,sourcing,1,49,5.0,2,1,48,49.0,5.0,2.0,48
19370,Procurement,Bachelors,m,other,3,33,1.0,5,1,67,33.0,1.0,5.0,67
44527,Operations,Masters & above,m,sourcing,1,37,4.0,8,0,62,37.0,4.0,8.0,62
70328,Sales & Marketing,Bachelors,m,sourcing,2,29,2.0,3,0,48,29.0,2.0,3.0,48
53959,Operations,Bachelors,m,sourcing,1,38,3.0,3,1,58,38.0,3.0,3.0,58
18210,Operations,Masters & above,m,other,1,46,4.0,3,1,71,46.0,4.0,3.0,71
12937,Sales & Marketing,Masters & above,m,other,1,33,3.0,6,0,47,33.0,3.0,6.0,47
18463,Procurement,Bachelors,f,other,2,38,3.0,4,0,64,38.0,3.0,4.0,64
31751,Operations,Masters & above,m,sourcing,1,32,3.0,5,0,63,32.0,3.0,5.0,63
6929,Sales & Marketing,Bachelors,f,sourcing,1,30,1.0,8,0,49,30.0,1.0,8.0,49
5879,HR,Bachelors,f,other,1,41,4.0,5,1,47,41.0,4.0,5.0,47
14857,R&D,Bachelors,m,sourcing,1,33,5.0,7,1,84,33.0,5.0,7.0,84
49765,Procurement,Bachelors,f,other,1,41,5.0,8,1,72,41.0,5.0,8.0,72
11351,Procurement,Masters & above,m,sourcing,1,41,4.0,12,1,71,41.0,4.0,12.0,71
15701,Procurement,Bachelors,m,other,2,27,4.0,1,1,83,27.0,4.0,1.0,83
75782,Procurement,Masters & above,m,other,1,33,2.0,7,0,69,33.0,2.0,7.0,69
54662,Operations,Bachelors,m,sourcing,1,42,3.0,14,0,77,42.0,3.0,14.0,77
4089,Sales & Marketing,Bachelors,f,sourcing,2,35,2.0,10,0,52,35.0,2.0,10.0,52
65139,Sales & Marketing,Bachelors,m,other,1,53,5.0,4,1,47,,5.0,4.0,47
77013,Sales & Marketing,Masters & above,m,sourcing,1,51,3.0,7,0,53,51.0,3.0,7.0,53
53961,Technology,Bachelors,f,other,2,37,4.0,7,0,76,37.0,4.0,7.0,76
1687,Sales & Marketing,Bachelors,m,sourcing,1,31,4.0,6,0,49,31.0,4.0,6.0,49
70819,Sales & Marketing,Bachelors,m,other,1,35,4.0,9,0,54,35.0,4.0,9.0,54
32449,Operations,Bachelors,f,sourcing,1,30,3.0,3,0,64,30.0,3.0,3.0,64
10193,HR,Bachelors,f,other,1,29,5.0,6,0,57,29.0,5.0,6.0,57
64172,Sales & Marketing,Bachelors,m,sourcing,1,39,1.0,8,0,54,39.0,1.0,8.0,54
13188,HR,Bachelors,m,other,1,31,2.0,4,0,54,31.0,2.0,4.0,54
2624,Sales & Marketing,Bachelors,m,sourcing,2,48,3.0,2,0,48,48.0,3.0,2.0,48
36090,Sales & Marketing,Bachelors,m,other,1,39,5.0,10,1,51,39.0,5.0,10.0,51
55482,Finance,Bachelors,m,other,2,26,3.0,2,0,60,26.0,3.0,2.0,60
27736,Technology,Masters & above,m,other,1,43,1.0,7,0,84,43.0,1.0,7.0,84
34791,Operations,Bachelors,f,sourcing,1,40,2.0,11,0,59,40.0,2.0,11.0,59
57058,Technology,Bachelors,m,other,1,34,1.0,6,0,76,34.0,1.0,6.0,76
47493,Technology,Masters & above,m,other,1,47,3.0,8,0,79,47.0,3.0,8.0,79
66721,Operations,Bachelors,f,other,1,31,3.0,7,1,62,31.0,3.0,7.0,62
2655,Analytics,Bachelors,m,other,1,39,2.0,10,0,85,39.0,2.0,10.0,85
29494,Operations,Bachelors,m,other,1,31,4.0,4,1,60,31.0,4.0,4.0,60
41925,Operations,Bachelors,m,other,2,39,2.0,9,0,69,39.0,2.0,9.0,69
56371,Operations,Masters & above,m,sourcing,2,43,3.0,6,1,64,43.0,3.0,6.0,64
58603,Sales & Marketing,Masters & above,m,sourcing,1,50,1.0,4,1,53,50.0,1.0,4.0,53
38672,Finance,Bachelors,m,sourcing,2,37,1.0,5,0,58,37.0,1.0,5.0,58
66679,Operations,Masters & above,m,other,1,29,1.0,3,1,59,29.0,1.0,3.0,59
20703,Operations,Bachelors,f,sourcing,1,35,3.0,8,0,62,35.0,3.0,8.0,62
43830,Finance,Bachelors,m,other,2,31,5.0,2,1,57,31.0,5.0,2.0,57
61264,Sales & Marketing,Masters & above,m,sourcing,1,31,5.0,9,0,49,31.0,5.0,9.0,49
16182,Operations,Masters & above,m,referred,1,37,5.0,10,1,62,37.0,5.0,10.0,62
69520,Operations,Bachelors,m,other,1,33,3.0,6,1,60,33.0,3.0,6.0,60
41163,Technology,Bachelors,m,other,1,30,3.0,7,0,76,30.0,3.0,7.0,76
32673,Technology,Masters & above,m,sourcing,1,34,3.0,6,1,80,34.0,3.0,6.0,80
10637,Operations,Masters & above,m,other,1,40,3.0,7,0,65,40.0,3.0,7.0,65
